wav_filename,wav_filesize,transcript
Z268Mk_031_02.wav,2210850,  atstatyk veiksmą   atšauk veiksmą  atverk adresyną   atverk atsiuntimų aplanką  atverk atsiuntimų žurnalą  atverk kortelę  atverk langą  atverk naują kortelę   atverk naują langą   atverk paieškos tinklalapį  
Z268Mk_031_03.wav,1956734,  atverk pradžios tinklalapį  atverk saitą  atverk žurnalą  aukštyn  dešinėn   eik aukštyn  eik dešinėn  eik į dešinę  eik į kairę   eik kairėn 
Z268Mk_031_04.wav,2371278,  eik žemyn  grąžink   grąžink veiksmą   grįžk atgal  grįžk iš viso ekrano  išjunk visą ekraną  iškirpk tekstą   išvalyk naršymo žurnalą   į adreso juostą   į ankstesnę kortelę  
Z268Mk_032_01.wav,1957806,  įrašyk adresą   įrašyk į adresyną   įrašyk tinklalapio adresą  įtrauk į adresyną  kairėn  kitas laukas  kopijuok tekstą   naršymo žurnalas   naujienos  normalus ekranas  
Z268Mk_032_02.wav,2233390,  originalus mastelis  padidink mastelį  padidink vaizdą   pasirink kitą  patvirtinu  pereik atgal  pereik į adreso juostą   pereik į ankstesnę kortelę   pereik į ankstesnį elementą  pereik į ankstesnį lauką  
Z268Mk_032_03.wav,2179534,  pereik į galinę kortelę   pereik į kitą elementą  pereik į kitą lauką  pereik į kortelę  pereik į pradžios kortelę   pereik į tolesnę kortelę  pereik į tolesnį elementą   pereik į tolesnį lauką  pereik pirmyn  pradžios kortelė 
Z268Mk_032_04.wav,2325426,  pramogos   rodyk visame ekrane   slink aukštyn   slink dešinėn   slink į kairę   slink kairėn   slink žemyn   spausdink tinklalapį   stabdyk   stabdyk atsiuntimą  
Z268Mk_032_06.wav,966360,  tolesnis teksto fragmentas  tolesnis tinklalapis  vėlesnis tinklalapis   vietinis meniu  žemyn  
Z268Mk_065_05.wav,1999296,  grūdėtasis   išeiti iš programos   išjunk garsą   įjunk garsą   judėjimo organoidai  kapsulė   ką daryti  ketvirta  ketvirtas  kitas klausimas  
Z268Mk_066_03.wav,2140810,  protistai   pulsuojančioji vakuolė   ribosomos  rodyk   rodyk rezultatus  rodyk skyriaus turinį   rodyk teisingą atsakymą  rodyk turinį   rodyk veiklų sąrašą   sandara  
Z269Ml_025_01.wav,1800192,   abipusė lygiuotė    ankstesnė programa    ankstesnis    ankstesnis elementas    ankstesnis laiškas    ankstesnis neskaitytas laiškas   antra funkcija   anuliuok veiksmą   aplankų medis   aštunta funkcija 
Z269Ml_025_02.wav,1764220,   atgal    atkurk mastelį    atsakyk    atsakyk į laišką    atsakyk visiems    atsakyk visiems į laišką    atsisakyk    atstatyk langus    atšauk veiksmą    atverk 
Z269Ml_025_03.wav,2029484,  atverk administratoriaus teisėmis    atverk aplanką    atverk diską    atverk dokumentą    atverk dokumentų aplanką    atverk failą    atverk kompiuterio aplanką    atverk laišką    atverk muzikos aplanką    atverk paveikslų aplanką   
Z269Ml_025_04.wav,2201508,  atverk siuntų aplanką    atverk valdymo skydelį    aukštyn    baik programos darbą    centrinė lygiuotė    darbalaukis    dešimta funkcija    dešininė lygiuotė    devinta funkcija  
Z269Ml_025_05.wav,2309536,  didink mastelį    didink šriftą    eik atgal    eik aukštyn    eik į dešinę    eik į kairę    eik į pabaigą    eik į pradžią   eik į viršaplankį    eik toliau    eik žemyn  
Z269Ml_026_01.wav,2220026, failų sąrašas    garsiau  gerai    grąžink langus    grąžink veiksmą   grok    išeik iš viso ekrano    išeiti iš sistemos    išjunk garsą    išjunk kompiuterį  
Z269Ml_026_02.wav,2396326,  išjunk kursyvą    išjunk pabraukimą    išjunk programą   išjunk pusjuodį   išjunk spaudinio peržiūrą    išjunk visą ekraną   iškirpk   išsiųsk  išsiųsk laišką   išskleisk elementus  
Z269Ml_026_03.wav,2069186,  išskleisk langą    į dešinę    į kairę   į pabaigą    į pradžią    į puslapio apačią    į puslapio viršų   įdėk   įjunk abipusę lygiuotę    įjunk centrinę lygiuotę  
Z269Ml_026_04.wav,2547022,  įjunk dešininę lygiuotę  įjunk garsą   įjunk kairinę lygiuotę  įjunk kursyvą   įjunk miego būseną    įjunk miego režimą    įjunk naršytuvą    įjunk pabraukimą    įjunk pusjuodį    įjunk spaudinio peržiūrą  
Z269Ml_026_05.wav,2125224,  įklijuok   įrašyk   įrašyk dokumentą    įrašyk ir užverk   įrašyk ir užverk laišką   įrašyk kitu vardu    įrašyk kitu vardu dokumentą   įrašyk laišką   įterpk euro ženklą  
Z269Ml_027_01.wav,2284780,  įterpk lentelę    įterpk paveikslą    įterpti lentelę    įterpti paveikslą    kairinė lygiuotė    ketvirta funkcija    kopijuok    kursyvas    mano dokumentai    mano kompiuteris    mano muzika   
Z269Ml_027_04.wav,2184580,  paleisk pašto programą   paleisk pateikčių rengyklę    paleisk rašyklę   paleisk skaičiuoklę   pauzė   pažymėk viską   penkta funkcija   perdaryk veiksmą    pereik į ankstesnį elementą    pereik į aplankų medį 
Z269Ml_027_05.wav,1990962,  pereik į failų sąrašą   pereik į naršymo sritį   pereik į tolesnį elementą   perjunk į ankstesnę programą    perjunk į tolesnę programą  perjunk programą   persiųsk   persiųsk laišką   pirma funkcija   pridėk priedą  
Z269Ml_028_01.wav,2062038,  pristabdyk  pusjuodis  puslapiu aukštyn   puslapiu į dešinę   puslapiu į kairę   puslapiu žemyn   rodyk ankstesnį laišką    rodyk ankstesnį neskaitytą laišką  rodyk darbalaukį   rodyk dideles piktogramas  
Z269Ml_028_02.wav,2062900,  rodyk failų tvarkytuvę   rodyk išklotines    rodyk išsamią informaciją   rodyk komandas   rodyk leistuvę  rodyk mažas piktogramas   rodyk padidintas piktogramas  rodyk paštą   rodyk pašto programą   rodyk pateikčių rengyklę   
Z269Ml_028_03.wav,2002638,  rodyk rašyklę  rodyk savybes   rodyk sąrašą   rodyk skaičiuoklę   rodyk tolesnį laišką  rodyk tolesnį neskaitytą laišką   rodyk turinį  rodyk vidutines piktogramas  rodyk visame ekrane   septinta funkcija 
Z269Ml_028_05.wav,1904548,  sumažink šriftą   surikiuok pagal datą    surikiuok pagal pavadinimą   suskleisk elementus   suskleisk langą  šalink  šešta funkcija  taikyk  taip  tęsk 
Z269Ml_029_01.wav,1951316,  tikrink paštą  tyliau  tolesnė programa    tolesnis  tolesnis elementas  tolesnis laiškas   tolesnis neskaitytas laiškas  toliau  trečia funkcija  užmigdyk kompiuterį 
Z269Ml_029_03.wav,2023136,  vykdyk ketvirtą funkciją  vykdyk penktą funkciją   vykdyk pirmą funkciją   vykdyk septintą funkciją   vykdyk šeštą funkciją   vykdyk trečią funkciją   žemyn  trečia funkcija  tyliau  tęsk 
Z269Ml_030_01.wav,1848594,  į dešinę  į kairę   į pabaigą  į pradžią  į puslapio apačią  į puslapio dešinę   į puslapio kairę    į puslapio viršų  įdėk  įjunk naršytuvą   
Z269Ml_030_02.wav,2208916,  įjunk abipusę lygiuotę   įjunk centrinę lygiuotę   įjunk dešininę lygiuotę  įjunk garsą  įjunk kairinę lygiuotę   įjunk kursyvą  įjunk miego būseną   įjunk miego režimą    įjunk pabraukimą  įjunk pusjuodį 
Z269Ml_030_03.wav,2630620,  įjunk spaudinio peržiūrą  įrašyk  įrašyk dokumentą  įrašyk ir užverk  įrašyk ir užverk adresatą   įrašyk ir užverk kontaktą   įrašyk ir užverk laišką  įrašyk ir užverk paskyrą   įrašyk ir užverk susitikimą  įrašyk ir užverk įvykį 
Z269Ml_030_04.wav,2333106, įrašyk kitu vardu   įrašyk kitu vardu dokumentą  įrašyk laišką  įterpk euro ženklą  įterpk lentelę   įterpk paveikslą  įterpti lentelę   įterpti paveikslą    šešta funkcija    šiandiena   šiukšliadėžė  žemyn 
Z269Ml_031_02.wav,2059112,  atstatyk veiksmą   atšauk veiksmą   atverk adresyną  atverk atsiuntimų aplanką  atverk atsiuntimų žurnalą  atverk kortelę   atverk langą   atverk naują kortelę   atverk naują langą   atverk paieškos tinklalapį 
Z269Ml_031_03.wav,2225592, atverk pradžios tinklalapį  atverk saitą  atverk žurnalą  aukštyn  dešinėn    eik aukštyn   eik dešinėn  eik į dešinę  eik į kairę   eik kairėn  
Z269Ml_031_04.wav,2312192, eik žemyn   grąžink   grąžink veiksmą   grįžk atgal    grįžk iš viso ekrano    išjunk visą ekraną   iškirpk tekstą  išvalyk naršymo žurnalą   į adreso juostą   į ankstesnę kortelę  
Z269Ml_032_01.wav,2146842,   įrašyk adresą  įrašyk į adresyną  įrašyk tinklalapio adresą  įtrauk į adresyną  kairėn   kitas laukas   kopijuok tekstą   naršymo žurnalas    naujienos    normalus ekranas 
Z269Ml_032_02.wav,2237650,  originalus mastelis  padidink mastelį   padidink vaizdą   pasirink kitą    patvirtinu   pereik atgal  pereik į adreso juostą   pereik į ankstesnę kortelę  pereik į ankstesnį elementą   pereik į ankstesnį lauką 
Z269Ml_032_03.wav,2415312,  pereik į galinę kortelę  pereik į kitą elementą   pereik į kitą lauką  pereik į kortelę  pereik į pradžios kortelę   pereik į tolesnę kortelę   pereik į tolesnį elementą   pereik į tolesnį lauką   pereik pirmyn   pradžios kortelė   
Z269Ml_032_04.wav,2296792, pramogos   rodyk visame ekrane   slink aukštyn   slink dešinėn   slink į kairę    slink žemyn   slink kairėn   spausdink tinklalapį  stabdyk   stabdyk atsiuntimą  
Z269Ml_032_06.wav,966626,  tolesnis teksto fragmentas   tolesnis tinklalapis  vėlesnis tinklalapis   vietinis meniu  žemyn 
Z269Ml_065_05.wav,2081532,  grūdėtasis  išeiti iš programos  išjunk garsą  įjunk garsą   judėjimo organoidai  kapsulė   ką daryti   ketvirta   ketvirtas   kitas klausimas  
Z269Ml_066_03.wav,2173674,  protistai   pulsuojančioji vakuolė    ribosomos  rodyk   rodyk rezultatus    rodyk skyriaus turinį    rodyk teisingą atsakymą   rodyk turinį   rodyk veiklų sąrašą   sandara  
Z270Vo_025_01.wav,1693312,  abipuse lygiuote  ankstesnė programa  ankstesnis  ankstesnis elementas    ankstesnis laiškas    ankstesnis neskaitytas laiškas    antra funkcija    anuliuok veiksmą     aplankų medis    aštunta funkcija   
Z270Vo_025_02.wav,1239376,    atgal  atkurk mastelį  atsakyk   atsakyk į laišką   atsakyk visiems   atsakyk visiems į laišką  atsisakyk   atstatyk langus    atšauk veiksmą  atverk  
Z270Vo_025_03_T.wav,1608884,   atverk administratoriaus teisėmis  atverk aplanką  atverk diską   atverk dokumentą   atverk dokumentų aplanką   atverk failą   atverk kompiuterio aplanką   atverk laišką   atverk muzikos aplanką    atverk paveikslų aplanką   
Z270Vo_025_04.wav,1454926,  atverk siuntų aplanką   atverk valdymo skydelį     aukštyn    baik programos darbą   centrinė lygiuotė    darbalaukis   dešimta funkcija  dešininė lygiuotė   devinta funkcija  
Z270Vo_025_05_T.wav,1592404,   didink mastelį   didink šriftą    eik atgal   eik aukštyn    eik į dešinę    eik į kairę   eik į pabaigą  eik į pradžią    eik į viršaplankį   eik toliau   eik žemyn 
Z270Vo_026_01.wav,1576382,  failų sąrašas    garsiau    gerai   grąžink langus    grąžink veiksmą   grok    išeik iš viso ekrano    išeiti iš sistemos    išjunk garsą   išjunk kompiuterį 
Z270Vo_026_02_T.wav,1687756,  išjunk    išjunk pabraukimą   išjunk programą   išjunk pusjuodį   išjunk spaudinio peržiūrą   išjunk visą ekraną     iškirpk    išsiųsk    išsiųsk laišką    išskleisk elementus  
Z270Vo_026_03_T.wav,1552342,  išskleisk langą   į dešinę    į kairę   į pabaigą   į pradžią    į puslapio apačią   į puslapio viršų    įdėk     įjunk abipusę lygiuotę     įjunk centrinę lygiuotę  
Z270Vo_026_04_T.wav,1940596,   įjunk dešininę lygiuotę    įjunk garsą   įjunk kairinę lygiuotę   įjunk kursyvą    įjunk miego būseną    įjunk miego režimą   įjunk naršytuvą  įjunk pabraukimą    įjunk pusjuodį   įjunk spaudinio peržiūrą 
Z270Vo_026_05.wav,1618132,  įklijuok  įrašyk   įrašyk dokumentą    įrašyk ir užverk  įrašyk ir užverk laišką  įrašyk kitu vardu    įrašyk kitu vardu dokumentą   įrašyk laišką    įterpk euro ženklą 
Z270Vo_027_01.wav,1751240,  įterpk lentelę   įterpk paveikslą   įterpti lentelę    įterpti paveikslą  kairinė lygiuotė   ketvirta funkcija   kopijuok    kursyvas    mano dokumentai   mano kompiuteris   mano muzika  
Z270Vo_027_04.wav,1946650,  paleisk pašto programą    paleisk pateikčių rengyklę     paleisk rašyklę   paleisk skaičiuoklę   pauzė    pažymėk viską    penkta funkcija    perdaryk veiksmą  pereik į ankstesnį elementą   pereik į aplankų medį   
Z270Vo_027_05_T.wav,1604528, pereik į failų sąrašą    pereik į naršymo sritį  pereik į tolesnį elementą  perjunk į ankstesnę programą   perjunk į tolesnę programą   perjunk programą   persiųsk    persiųsk laišką    pirma funkcija    pridėk priedą  
Z270Vo_028_01.wav,1622220,  pristabdyk   pusjuodis    puslapiu aukštyn  puslapiu į dešinę   puslapiu į kairę   puslapiu žemyn   rodyk ankstesnį laišką   rodyk ankstesnį neskaitytą laišką    rodyk darbalaukį   rodyk dideles piktogramas  
Z270Vo_028_02.wav,1844228,  rodyk failų tvarkytuvę   rodyk išklotines    rodyk išsamią informaciją   rodyk komandas   rodyk leistuvę  rodyk mažas piktogramas   rodyk padidintas piktogramas   rodyk paštą   rodyk pašto programą  rodyk pateikčių rengyklę  
Z270Vo_028_03.wav,1856922,  rodyk rašyklę     rodyk savybės   rodyk sąrašą    rodyk skaičiuoklę   rodyk tolesnį laišką    rodyk tolesnį neskaitytą laišką   rodyk turinį   rodyk vidutines piktogramas   rodyk visame ekrane   septinta funkcija  
Z270Vo_028_05.wav,1519576,  sumažink šriftą  surikiuok pagal datą   surikiuok pagal pavadinimą   suskleisk elementus   suskleisk langą  šalink   šešta funkcija    taikyk  taip    tęsk 
Z270Vo_029_01_T.wav,1556734, tikrink paštą  tyliau  tolesnė programa   tolesnis   tolesnis elementas   tolesnis laiškas    tolesnis neskaitytas laiškas  toliau    trečia funkcija   užmigdyk kompiuterį  
Z270Vo_029_03_T.wav,1741954,  vykdyk ketvirtą funkciją   vykdyk penktą funkciją  vykdyk pirmą funkciją   vykdyk septintą funkciją   vykdyk šeštą funkciją    vykdyk trečią funkciją    žemyn   trečia funkcija    tyliau  tęsk  
Z270Vo_030_01_T.wav,1635582,  į dešinę    į kairę   į pabaigą   į pradžią    į puslapio apačią     į puslapio dešinę     į puslapio kairę     į puslapio viršų  įdėk    įjunk naršytuvą  
Z270Vo_030_02_T.wav,2385516,  įjunk abipusę lygiuotę   įjunk centrinę lygiuotę    įjunk dešininę lygiuotę   įjunk garsą    įjunk kairinę lygiuotę    įjunk kursyvą     įjunk miego būseną      įjunk miego režimą     įjunk pabraukimą     įjunk pusjuodį 
Z270Vo_030_03.wav,2323852,  įjunk spaudinio peržiūrą   įrašyk   įrašyk dokumentą      įrašyk ir užverk  įrašyk ir užverk adresatą    įrašyk ir užverk kontaktą  įrašyk ir užverk laišką   įrašyk ir užverk paskyrą    įrašyk ir užverk susitikimą     įrašyk ir užverk įvykį  
Z270Vo_030_04.wav,2466798, įrašyk kitu vardu   įrašyk kitu vardu dokumentą  įrašyk laišką     įterpk euro ženklą    įterpk lentelę   įterpk paveikslą   įterpti lentelę    įterpti paveikslą    šešta funkcija   šiandiena    šiukšliadėžė   žemyn 
Z270Vo_031_02.wav,1652474, atstatyk veiksmą   atšauk veiksmą   atverk adresyną   atverk atsiuntimų aplanką   atverk atsiuntimų žurnalą   atverk kortelę    atverk langą    atverk naują kortelę   atverk naują langą   atverk paieškos tinklalapį 
Z270Vo_031_03.wav,1645968,  atverk pradžios tinklalapį    atverk saitą   atverk žurnalą   aukštyn    dešinėn   eik aukštyn    eik dešinėn    eik į dešinę    eik į kairę    eik kairėn 
Z270Vo_031_04.wav,1675954,  eik žemyn     grąžink    grąžink veiksmą    grįžk atgal    grįžk iš viso ekrano   išjunk visą ekraną   iškirpk tekstą    išvalyk naršymo žurnalą    į adreso juostą    į ankstesnę kortelę 
Z270Vo_032_01_T.wav,1743784,  įrašyk adresą    įrašyk į adresyną  įrašyk tinklalapio adresą    įtrauk į adresyną    kairėn   kitas laukas    kopijuok tekstą    naršymo žurnalas    naujienos   normalus ekranas  
Z270Vo_032_02.wav,1845084,  originalus mastelis   padidink mastelį   padidink vaizdą    pasirink kitą    patvirtinu    pereik atgal    pereik į adreso juostą   pereik į ankstesnę kortelę   pereik į ankstesnį elementą   pereik į ankstesnį lauką 
Z270Vo_032_03.wav,1798618,  pereik į galinę kortelę    pereik į kitą elementą  pereik į kitą lauką   pereik į kortelę   pereik į pradžios kortelę   pereik į tolesnę kortelę   pereik į tolesnį elementą   pereik į tolesnį lauką   pereik pirmyn   pradžios kortelė 
Z270Vo_032_04.wav,1698670, pramogos    rodyk visame ekrane    slink aukštyn   slink dešinėn    slink į kairę   slink kairėn    slink žemyn    spausdink tinklalapį    stabdyk   stabdyk atsiuntimą 
Z270Vo_032_06.wav,795946,  tolesnis teksto fragmentas  tolesnis tinklalapis   vėlesnis tinklalapis  vietinis meniu  žemyn 
Z270Vo_065_05.wav,1382200,  grūdėtasis    išeiti iš programos   išjunk garsą   įjunk garsą  judėjimo organoidai  kapsulė   ką daryti    ketvirta   ketvirtas    kitas klausimas  
Z270Vo_066_03_T.wav,1493558, protistai   pulsuojančioji vakuolė   ribosomos    rodyk   rodyk rezultatus    rodyk skyriaus turinį    rodyk teisingą atsakymą   rodyk turinį    rodyk veiklų sąrašą    sandara 
Z271Mn_025_01.wav,1776368,  abipusė lygiuotė    ankstesnė programa    ankstesnis    ankstesnis elementas  ankstesnis laiškas   ankstesnis neskaitytas laiškas    antra funkcija   anuliuok veiksmą     aplankų medis    aštunta funkcija   
